split,source,label_id,category_id,class_name,class_slug,image_id,annotation_id,source_image,crop_path,bbox_xywh,crop_xyxy
train,real,2,74,mouse,mouse,339115,1105729,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000339115.jpg,data/crops/train/mouse/train_mouse_00115_img339115_ann1105729.jpg,"[368.62, 291.46, 44.06, 29.44]","[362, 287, 419, 325]"
train,real,2,74,mouse,mouse,399899,1104744,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000399899.jpg,data/crops/train/mouse/train_mouse_00116_img399899_ann1104744.jpg,"[143.79, 168.26, 53.59, 20.39]","[135, 165, 205, 191]"
train,real,2,74,mouse,mouse,76738,1104983,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000076738.jpg,data/crops/train/mouse/train_mouse_00117_img76738_ann1104983.jpg,"[145.06, 58.69, 114.96, 77.85]","[127, 47, 277, 148]"
train,real,2,74,mouse,mouse,347055,1107025,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000347055.jpg,data/crops/train/mouse/train_mouse_00118_img347055_ann1107025.jpg,"[438.25, 225.72, 52.93, 44.1]","[430, 219, 499, 276]"
train,real,2,74,mouse,mouse,209041,1107128,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000209041.jpg,data/crops/train/mouse/train_mouse_00119_img209041_ann1107128.jpg,"[16.52, 318.14, 37.66, 24.94]","[10, 314, 59, 346]"
train,real,2,74,mouse,mouse,54083,1105925,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000054083.jpg,data/crops/train/mouse/train_mouse_00120_img54083_ann1105925.jpg,"[158.67, 278.17, 57.52, 26.84]","[150, 274, 224, 309]"
train,real,2,74,mouse,mouse,272678,1628848,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000272678.jpg,data/crops/train/mouse/train_mouse_00121_img272678_ann1628848.jpg,"[200.8, 337.04, 37.37, 26.24]","[195, 333, 243, 367]"
train,real,2,74,mouse,mouse,22593,1107524,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000022593.jpg,data/crops/train/mouse/train_mouse_00122_img22593_ann1107524.jpg,"[186.77, 495.32, 262.81, 103.9]","[147, 479, 480, 614]"
train,real,2,74,mouse,mouse,460484,1107577,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000460484.jpg,data/crops/train/mouse/train_mouse_00123_img460484_ann1107577.jpg,"[458.68, 117.34, 35.48, 28.72]","[453, 113, 499, 150]"
train,real,2,74,mouse,mouse,32231,1629727,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000032231.jpg,data/crops/train/mouse/train_mouse_00124_img32231_ann1629727.jpg,"[597.7, 395.65, 42.29, 53.42]","[591, 387, 640, 457]"
train,real,2,74,mouse,mouse,406681,1105080,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000406681.jpg,data/crops/train/mouse/train_mouse_00125_img406681_ann1105080.jpg,"[341.93, 288.58, 55.83, 33.14]","[333, 283, 406, 326]"
train,real,2,74,mouse,mouse,557321,1105234,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000557321.jpg,data/crops/train/mouse/train_mouse_00126_img557321_ann1105234.jpg,"[228.8, 229.75, 20.75, 24.5]","[225, 226, 252, 257]"
train,real,2,74,mouse,mouse,159346,1106443,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000159346.jpg,data/crops/train/mouse/train_mouse_00127_img159346_ann1106443.jpg,"[395.12, 258.7, 26.72, 23.06]","[391, 255, 425, 285]"
train,real,2,74,mouse,mouse,30143,1106332,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000030143.jpg,data/crops/train/mouse/train_mouse_00128_img30143_ann1106332.jpg,"[317.18, 391.16, 52.73, 29.83]","[309, 386, 377, 425]"
train,real,2,74,mouse,mouse,342381,1105767,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000342381.jpg,data/crops/train/mouse/train_mouse_00129_img342381_ann1105767.jpg,"[285.79, 110.64, 56.04, 71.33]","[277, 99, 350, 192]"
train,real,2,74,mouse,mouse,527649,1628675,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000527649.jpg,data/crops/train/mouse/train_mouse_00130_img527649_ann1628675.jpg,"[500.61, 41.7, 37.25, 34.7]","[495, 36, 543, 81]"
train,real,2,74,mouse,mouse,558602,1106308,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000558602.jpg,data/crops/train/mouse/train_mouse_00131_img558602_ann1106308.jpg,"[362.4, 372.73, 38.62, 20.28]","[356, 369, 406, 396]"
train,real,2,74,mouse,mouse,371910,1107601,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000371910.jpg,data/crops/train/mouse/train_mouse_00132_img371910_ann1107601.jpg,"[88.01, 204.35, 56.53, 36.19]","[79, 198, 153, 245]"
train,real,2,74,mouse,mouse,537621,1106668,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000537621.jpg,data/crops/train/mouse/train_mouse_00133_img537621_ann1106668.jpg,"[213.48, 309.29, 46.36, 24.64]","[206, 305, 266, 337]"
train,real,2,74,mouse,mouse,221038,1106753,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000221038.jpg,data/crops/train/mouse/train_mouse_00134_img221038_ann1106753.jpg,"[0.0, 456.99, 46.12, 31.98]","[0, 452, 53, 493]"
train,real,2,74,mouse,mouse,175195,1105874,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000175195.jpg,data/crops/train/mouse/train_mouse_00135_img175195_ann1105874.jpg,"[11.54, 273.16, 89.02, 44.03]","[0, 266, 113, 323]"
train,real,2,74,mouse,mouse,434511,1105921,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000434511.jpg,data/crops/train/mouse/train_mouse_00136_img434511_ann1105921.jpg,"[26.08, 383.88, 42.84, 44.32]","[19, 377, 75, 434]"
train,real,2,74,mouse,mouse,278219,1107414,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000278219.jpg,data/crops/train/mouse/train_mouse_00137_img278219_ann1107414.jpg,"[435.49, 352.07, 43.9, 54.73]","[428, 343, 485, 415]"
train,real,2,74,mouse,mouse,160743,1628997,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000160743.jpg,data/crops/train/mouse/train_mouse_00138_img160743_ann1628997.jpg,"[25.76, 203.13, 120.64, 47.81]","[7, 195, 164, 258]"
train,real,2,74,mouse,mouse,318219,1106619,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000318219.jpg,data/crops/train/mouse/train_mouse_00139_img318219_ann1106619.jpg,"[405.44, 594.41, 76.59, 40.23]","[393, 588, 493, 640]"
train,real,2,74,mouse,mouse,115005,2195059,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000115005.jpg,data/crops/train/mouse/train_mouse_00140_img115005_ann2195059.jpg,"[482.11, 245.38, 28.79, 21.79]","[477, 242, 515, 270]"
train,real,2,74,mouse,mouse,222430,1104877,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000222430.jpg,data/crops/train/mouse/train_mouse_00141_img222430_ann1104877.jpg,"[264.41, 342.84, 34.32, 23.3]","[259, 339, 303, 369]"
train,real,2,74,mouse,mouse,194247,1105285,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000194247.jpg,data/crops/train/mouse/train_mouse_00142_img194247_ann1105285.jpg,"[510.45, 259.02, 75.21, 51.35]","[499, 251, 596, 318]"
train,real,2,74,mouse,mouse,17273,1105898,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000017273.jpg,data/crops/train/mouse/train_mouse_00143_img17273_ann1105898.jpg,"[181.73, 267.61, 34.83, 60.4]","[176, 258, 221, 337]"
train,real,2,74,mouse,mouse,264222,1107363,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000264222.jpg,data/crops/train/mouse/train_mouse_00144_img264222_ann1107363.jpg,"[0.33, 375.75, 41.24, 53.18]","[0, 367, 47, 436]"
train,real,2,74,mouse,mouse,10870,1629000,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000010870.jpg,data/crops/train/mouse/train_mouse_00145_img10870_ann1629000.jpg,"[39.43, 364.36, 92.34, 58.67]","[25, 355, 145, 428]"
train,real,2,74,mouse,mouse,89248,1107009,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000089248.jpg,data/crops/train/mouse/train_mouse_00146_img89248_ann1107009.jpg,"[377.61, 298.67, 49.27, 29.07]","[370, 294, 434, 332]"
train,real,2,74,mouse,mouse,5713,1106823,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000005713.jpg,data/crops/train/mouse/train_mouse_00147_img5713_ann1106823.jpg,"[498.86, 381.04, 49.25, 30.05]","[491, 376, 555, 415]"
train,real,2,74,mouse,mouse,332836,1629390,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000332836.jpg,data/crops/train/mouse/train_mouse_00148_img332836_ann1629390.jpg,"[3.62, 448.65, 47.4, 21.67]","[0, 445, 58, 473]"
train,real,2,74,mouse,mouse,25846,1628944,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000025846.jpg,data/crops/train/mouse/train_mouse_00149_img25846_ann1628944.jpg,"[569.94, 285.42, 69.97, 56.06]","[559, 277, 640, 349]"
train,real,2,74,mouse,mouse,267042,1105505,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000267042.jpg,data/crops/train/mouse/train_mouse_00150_img267042_ann1105505.jpg,"[490.28, 193.81, 131.45, 84.43]","[470, 181, 640, 290]"
train,real,2,74,mouse,mouse,37502,1628871,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000037502.jpg,data/crops/train/mouse/train_mouse_00151_img37502_ann1628871.jpg,"[585.71, 310.65, 54.29, 74.43]","[577, 299, 640, 396]"
train,real,2,74,mouse,mouse,39446,1105707,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000039446.jpg,data/crops/train/mouse/train_mouse_00152_img39446_ann1105707.jpg,"[258.71, 485.46, 221.29, 93.29]","[225, 471, 480, 592]"
train,real,2,74,mouse,mouse,471945,2134779,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000471945.jpg,data/crops/train/mouse/train_mouse_00153_img471945_ann2134779.jpg,"[443.31, 254.82, 34.71, 20.09]","[438, 251, 483, 277]"
train,real,2,74,mouse,mouse,74409,1107461,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000074409.jpg,data/crops/train/mouse/train_mouse_00154_img74409_ann1107461.jpg,"[194.41, 245.32, 67.69, 33.02]","[184, 240, 272, 283]"
train,real,2,74,mouse,mouse,94087,1104699,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000094087.jpg,data/crops/train/mouse/train_mouse_00155_img94087_ann1104699.jpg,"[92.76, 322.34, 237.31, 141.3]","[57, 301, 365, 480]"
train,real,2,74,mouse,mouse,316298,1104661,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000316298.jpg,data/crops/train/mouse/train_mouse_00156_img316298_ann1104661.jpg,"[51.62, 249.33, 30.6, 35.67]","[47, 243, 86, 285]"
train,real,2,74,mouse,mouse,426705,1971677,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000426705.jpg,data/crops/train/mouse/train_mouse_00157_img426705_ann1971677.jpg,"[108.01, 329.05, 45.71, 26.47]","[101, 325, 160, 359]"
train,real,2,74,mouse,mouse,438045,1106801,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000438045.jpg,data/crops/train/mouse/train_mouse_00158_img438045_ann1106801.jpg,"[151.69, 386.06, 53.77, 30.82]","[143, 381, 213, 421]"
train,real,2,74,mouse,mouse,278121,1106102,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000278121.jpg,data/crops/train/mouse/train_mouse_00159_img278121_ann1106102.jpg,"[375.58, 371.11, 31.19, 32.59]","[370, 366, 411, 408]"
train,real,2,74,mouse,mouse,447770,1106827,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000447770.jpg,data/crops/train/mouse/train_mouse_00160_img447770_ann1106827.jpg,"[348.29, 241.53, 80.3, 44.08]","[336, 234, 440, 292]"
train,real,2,74,mouse,mouse,541117,1106774,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000541117.jpg,data/crops/train/mouse/train_mouse_00161_img541117_ann1106774.jpg,"[179.95, 530.4, 101.86, 57.77]","[164, 521, 297, 596]"
train,real,2,74,mouse,mouse,391794,1971856,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000391794.jpg,data/crops/train/mouse/train_mouse_00162_img391794_ann1971856.jpg,"[180.91, 144.63, 60.52, 31.72]","[171, 139, 250, 181]"
train,real,2,74,mouse,mouse,461018,1629157,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000461018.jpg,data/crops/train/mouse/train_mouse_00163_img461018_ann1629157.jpg,"[219.84, 211.81, 77.09, 24.47]","[208, 208, 308, 239]"
train,real,2,74,mouse,mouse,75587,1104864,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000075587.jpg,data/crops/train/mouse/train_mouse_00164_img75587_ann1104864.jpg,"[167.25, 171.85, 29.43, 22.64]","[162, 168, 201, 197]"
train,real,2,74,mouse,mouse,318219,1106437,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000318219.jpg,data/crops/train/mouse/train_mouse_00165_img318219_ann1106437.jpg,"[455.98, 436.73, 58.57, 36.36]","[447, 431, 523, 478]"
train,real,2,74,mouse,mouse,195288,1104896,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000195288.jpg,data/crops/train/mouse/train_mouse_00166_img195288_ann1104896.jpg,"[132.89, 544.38, 96.3, 58.51]","[118, 535, 243, 611]"
train,real,2,74,mouse,mouse,413668,1106900,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000413668.jpg,data/crops/train/mouse/train_mouse_00167_img413668_ann1106900.jpg,"[0.0, 23.8, 208.69, 162.33]","[0, 0, 239, 210]"
train,real,2,74,mouse,mouse,355918,1107378,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000355918.jpg,data/crops/train/mouse/train_mouse_00168_img355918_ann1107378.jpg,"[97.93, 200.83, 21.82, 31.21]","[94, 196, 123, 236]"
train,real,2,74,mouse,mouse,407121,1104642,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000407121.jpg,data/crops/train/mouse/train_mouse_00169_img407121_ann1104642.jpg,"[307.0, 325.87, 43.81, 27.13]","[300, 321, 357, 357]"
train,real,2,74,mouse,mouse,215002,1105223,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000215002.jpg,data/crops/train/mouse/train_mouse_00170_img215002_ann1105223.jpg,"[92.71, 272.27, 29.53, 23.83]","[88, 268, 126, 299]"
train,real,2,74,mouse,mouse,444664,1106777,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000444664.jpg,data/crops/train/mouse/train_mouse_00171_img444664_ann1106777.jpg,"[466.78, 280.72, 41.32, 77.0]","[460, 269, 514, 369]"
train,real,2,74,mouse,mouse,364205,1971795,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000364205.jpg,data/crops/train/mouse/train_mouse_00172_img364205_ann1971795.jpg,"[407.03, 355.14, 38.27, 31.66]","[401, 350, 451, 391]"
train,real,2,74,mouse,mouse,74959,1629244,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000074959.jpg,data/crops/train/mouse/train_mouse_00173_img74959_ann1629244.jpg,"[0.0, 473.46, 44.33, 45.63]","[0, 466, 50, 525]"
train,real,2,74,mouse,mouse,506803,1106396,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000506803.jpg,data/crops/train/mouse/train_mouse_00174_img506803_ann1106396.jpg,"[462.0, 219.51, 60.85, 84.77]","[452, 206, 531, 316]"
train,real,2,74,mouse,mouse,379475,1107444,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000379475.jpg,data/crops/train/mouse/train_mouse_00175_img379475_ann1107444.jpg,"[27.48, 371.81, 60.15, 21.53]","[18, 368, 96, 396]"
train,real,2,74,mouse,mouse,138704,1107540,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000138704.jpg,data/crops/train/mouse/train_mouse_00176_img138704_ann1107540.jpg,"[465.51, 309.64, 47.89, 22.7]","[458, 306, 520, 335]"
train,real,2,74,mouse,mouse,250108,1105251,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000250108.jpg,data/crops/train/mouse/train_mouse_00177_img250108_ann1105251.jpg,"[352.14, 260.24, 26.18, 20.56]","[348, 257, 382, 283]"
train,real,2,74,mouse,mouse,14088,1105020,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000014088.jpg,data/crops/train/mouse/train_mouse_00178_img14088_ann1105020.jpg,"[0.0, 361.76, 29.82, 24.68]","[0, 358, 34, 390]"
train,real,2,74,mouse,mouse,255573,1105792,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000255573.jpg,data/crops/train/mouse/train_mouse_00179_img255573_ann1105792.jpg,"[375.92, 406.59, 49.05, 60.22]","[368, 397, 427, 475]"
train,real,2,74,mouse,mouse,267661,1105380,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000267661.jpg,data/crops/train/mouse/train_mouse_00180_img267661_ann1105380.jpg,"[33.3, 254.37, 36.62, 21.16]","[27, 251, 75, 278]"
train,real,2,74,mouse,mouse,312247,1629170,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000312247.jpg,data/crops/train/mouse/train_mouse_00181_img312247_ann1629170.jpg,"[447.88, 380.04, 70.37, 30.61]","[437, 375, 528, 415]"
train,real,2,74,mouse,mouse,363120,1629207,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000363120.jpg,data/crops/train/mouse/train_mouse_00182_img363120_ann1629207.jpg,"[34.16, 320.08, 32.52, 20.29]","[29, 317, 71, 343]"
train,real,2,74,mouse,mouse,318346,1105540,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000318346.jpg,data/crops/train/mouse/train_mouse_00183_img318346_ann1105540.jpg,"[72.55, 183.01, 117.75, 42.16]","[54, 176, 207, 231]"
train,real,2,74,mouse,mouse,434222,1628925,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000434222.jpg,data/crops/train/mouse/train_mouse_00184_img434222_ann1628925.jpg,"[460.75, 236.04, 66.8, 55.57]","[450, 227, 537, 299]"
train,real,2,74,mouse,mouse,486457,1105713,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000486457.jpg,data/crops/train/mouse/train_mouse_00185_img486457_ann1105713.jpg,"[221.43, 401.71, 32.54, 24.7]","[216, 398, 258, 430]"
train,real,2,74,mouse,mouse,232118,1104691,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000232118.jpg,data/crops/train/mouse/train_mouse_00186_img232118_ann1104691.jpg,"[401.83, 314.94, 76.55, 38.11]","[390, 309, 489, 358]"
train,real,2,74,mouse,mouse,473261,1105961,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000473261.jpg,data/crops/train/mouse/train_mouse_00187_img473261_ann1105961.jpg,"[450.33, 455.1, 74.66, 23.0]","[439, 451, 536, 480]"
train,real,2,74,mouse,mouse,127865,1106415,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000127865.jpg,data/crops/train/mouse/train_mouse_00188_img127865_ann1106415.jpg,"[534.08, 363.63, 33.86, 23.57]","[529, 360, 573, 390]"
train,real,2,74,mouse,mouse,225352,1105734,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000225352.jpg,data/crops/train/mouse/train_mouse_00189_img225352_ann1105734.jpg,"[510.64, 256.65, 86.47, 44.96]","[497, 249, 610, 308]"
train,real,2,74,mouse,mouse,71021,1105304,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000071021.jpg,data/crops/train/mouse/train_mouse_00190_img71021_ann1105304.jpg,"[45.42, 147.05, 25.64, 21.95]","[41, 143, 74, 172]"
train,real,2,74,mouse,mouse,61101,1105902,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000061101.jpg,data/crops/train/mouse/train_mouse_00191_img61101_ann1105902.jpg,"[431.31, 356.3, 38.28, 24.26]","[425, 352, 475, 384]"
train,real,2,74,mouse,mouse,343225,1105449,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000343225.jpg,data/crops/train/mouse/train_mouse_00192_img343225_ann1105449.jpg,"[40.01, 272.84, 101.37, 63.48]","[24, 263, 156, 345]"
train,real,2,74,mouse,mouse,158647,1629471,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000158647.jpg,data/crops/train/mouse/train_mouse_00193_img158647_ann1629471.jpg,"[440.14, 24.02, 52.33, 26.06]","[432, 20, 500, 53]"
train,real,2,74,mouse,mouse,80053,1629404,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000080053.jpg,data/crops/train/mouse/train_mouse_00194_img80053_ann1629404.jpg,"[85.13, 320.56, 65.57, 47.19]","[75, 313, 160, 374]"
train,real,2,74,mouse,mouse,272095,1105765,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000272095.jpg,data/crops/train/mouse/train_mouse_00195_img272095_ann1105765.jpg,"[212.9, 308.14, 55.56, 26.69]","[204, 304, 276, 338]"
train,real,2,74,mouse,mouse,402109,1105350,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000402109.jpg,data/crops/train/mouse/train_mouse_00196_img402109_ann1105350.jpg,"[236.83, 460.37, 101.47, 62.71]","[221, 450, 353, 532]"
train,real,2,74,mouse,mouse,32231,1628900,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000032231.jpg,data/crops/train/mouse/train_mouse_00197_img32231_ann1628900.jpg,"[133.39, 237.62, 38.71, 41.69]","[127, 231, 177, 285]"
train,real,2,74,mouse,mouse,104982,1105976,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000104982.jpg,data/crops/train/mouse/train_mouse_00198_img104982_ann1105976.jpg,"[349.2, 151.99, 105.45, 64.41]","[333, 142, 470, 226]"
train,real,2,74,mouse,mouse,179770,1629626,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000179770.jpg,data/crops/train/mouse/train_mouse_00199_img179770_ann1629626.jpg,"[610.28, 69.98, 29.44, 37.65]","[605, 64, 640, 113]"
train,real,2,74,mouse,mouse,110123,1107100,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000110123.jpg,data/crops/train/mouse/train_mouse_00200_img110123_ann1107100.jpg,"[188.02, 209.84, 51.36, 21.62]","[180, 206, 247, 234]"
train,real,2,74,mouse,mouse,15165,1106874,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000015165.jpg,data/crops/train/mouse/train_mouse_00201_img15165_ann1106874.jpg,"[262.41, 246.82, 66.7, 37.42]","[252, 241, 339, 289]"
train,real,2,74,mouse,mouse,325873,1105795,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000325873.jpg,data/crops/train/mouse/train_mouse_00202_img325873_ann1105795.jpg,"[405.76, 479.12, 48.79, 48.54]","[398, 471, 461, 534]"
train,real,2,74,mouse,mouse,555800,1105081,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000555800.jpg,data/crops/train/mouse/train_mouse_00203_img555800_ann1105081.jpg,"[141.98, 304.69, 139.81, 67.86]","[121, 294, 302, 382]"
train,real,2,74,mouse,mouse,267985,1106262,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000267985.jpg,data/crops/train/mouse/train_mouse_00204_img267985_ann1106262.jpg,"[446.94, 363.02, 36.36, 30.3]","[441, 358, 488, 397]"
train,real,2,74,mouse,mouse,316085,1106738,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000316085.jpg,data/crops/train/mouse/train_mouse_00205_img316085_ann1106738.jpg,"[600.52, 408.06, 39.48, 39.53]","[594, 402, 640, 453]"
train,real,2,74,mouse,mouse,53410,1105580,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000053410.jpg,data/crops/train/mouse/train_mouse_00206_img53410_ann1105580.jpg,"[370.39, 445.96, 79.58, 28.5]","[358, 441, 461, 478]"
train,real,2,74,mouse,mouse,438762,1107006,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000438762.jpg,data/crops/train/mouse/train_mouse_00207_img438762_ann1107006.jpg,"[259.19, 317.96, 54.09, 35.39]","[251, 312, 321, 358]"
train,real,2,74,mouse,mouse,145214,1971840,/root/.cache/kagglehub/datasets/abdelrahmanelgharibx/coco2017-subset/versions/1/coco/000000145214.jpg,data/crops/train/mouse/train_mouse_00208_img145214_ann1971840.jpg,"[273.75, 367.5, 177.5, 106.25]","[247, 351, 477, 480]"
